title,link,reviewer,stars,gm,year,sentiment_sentiment_neg,sentiment_sentiment_neu,sentiment_sentiment_pos,sentiment_sentiment_compound,review_length
The Taking of Tiger Mountain,https://www.rogerebert.com/reviews/the-taking-of-tiger-mountain-2015,Peter Sobczynski,3.5,False,2015,0.129,0.784,0.087,-0.9962,6736
American Sniper,https://www.rogerebert.com/reviews/american-sniper-2014,Glenn Kenny,3.5,False,2014,0.129,0.755,0.116,-0.9585,4904
Leviathan,https://www.rogerebert.com/reviews/leviathan-2014,Godfrey Cheshire,3.5,False,2014,0.067,0.818,0.116,0.9932,7086
Into the Woods,https://www.rogerebert.com/reviews/into-the-woods-2014,Susan Wloszczyna,3.5,False,2014,0.102,0.755,0.143,0.9946,7035
Selma,https://www.rogerebert.com/reviews/selma-2014,Odie Henderson,4.0,False,2014,0.104,0.762,0.134,0.9895,6518
Mr. Turner,https://www.rogerebert.com/reviews/mr-turner-2014,Matt Zoller Seitz,3.5,False,2014,0.061,0.846,0.093,0.9733,5052
Winter Sleep,https://www.rogerebert.com/reviews/winter-sleep-2014,Glenn Kenny,4.0,False,2014,0.091,0.797,0.112,0.9466,3287
Inherent Vice,https://www.rogerebert.com/reviews/inherent-vice-2014,Matt Zoller Seitz,4.0,False,2014,0.062,0.821,0.117,0.9987,11048
Zero Motivation,https://www.rogerebert.com/reviews/zero-motivation-2014,Godfrey Cheshire,3.5,False,2014,0.109,0.754,0.137,0.9573,4815
The Babadook,https://www.rogerebert.com/reviews/the-babadook-2014,Glenn Kenny,3.5,False,2014,0.182,0.733,0.085,-0.9987,5030
The Imitation Game,https://www.rogerebert.com/reviews/the-imitation-game-2014,Susan Wloszczyna,3.5,False,2014,0.085,0.784,0.131,0.9957,6572
A Girl Walks Home Alone at Night,https://www.rogerebert.com/reviews/a-girl-walks-home-alone-at-night-2014,Sheila O'Malley,3.5,False,2014,0.091,0.79,0.119,0.9946,8379
The King and the Mockingbird,https://www.rogerebert.com/reviews/the-king-and-the-mockingbird-2014,Christy Lemire,3.5,False,2014,0.079,0.767,0.154,0.9952,3682
The Homesman,https://www.rogerebert.com/reviews/the-homesman-2014,Sheila O'Malley,3.5,False,2014,0.109,0.746,0.144,0.9978,10730
Beyond the Lights,https://www.rogerebert.com/reviews/beyond-the-lights-2014,Odie Henderson,4.0,False,2014,0.06,0.758,0.182,0.9995,7309
National Gallery,https://www.rogerebert.com/reviews/national-gallery-2014,Glenn Kenny,4.0,False,2014,0.028,0.862,0.11,0.9948,3862
Interstellar,https://www.rogerebert.com/reviews/interstellar-2014,Matt Zoller Seitz,3.5,False,2014,0.095,0.829,0.076,-0.9915,9550
Nightcrawler,https://www.rogerebert.com/reviews/nightcrawler-2014,Matt Zoller Seitz,4.0,False,2014,0.122,0.757,0.121,-0.5048,6818
Goodbye to Language,https://www.rogerebert.com/reviews/goodbye-to-language-2014,Matt Zoller Seitz,3.5,False,2014,0.063,0.82,0.117,0.9959,6197
Low Down,https://www.rogerebert.com/reviews/low-down-2014,Matt Zoller Seitz,3.5,False,2014,0.063,0.777,0.16,0.9992,7183
Citizenfour,https://www.rogerebert.com/reviews/citizenfour-2014,Godfrey Cheshire,4.0,False,2014,0.058,0.825,0.117,0.9989,10798
Force Majeure,https://www.rogerebert.com/reviews/force-majeure-2014,Godfrey Cheshire,3.5,False,2014,0.097,0.825,0.078,-0.9648,5426
Life of Riley,https://www.rogerebert.com/reviews/life-of-riley-2014,Glenn Kenny,4.0,False,2014,0.067,0.765,0.168,0.9979,4431
Dear White People,https://www.rogerebert.com/reviews/dear-white-people-2014,Steven Boone,3.5,False,2014,0.075,0.774,0.151,0.998,6000
Birdman,https://www.rogerebert.com/reviews/birdman-2014,Christy Lemire,4.0,False,2014,0.05,0.786,0.164,0.9991,5853
The Tale of The Princess Kaguya,https://www.rogerebert.com/reviews/the-tale-of-princess-kaguya-2014,Glenn Kenny,4.0,False,2014,0.04,0.787,0.174,0.9988,4364
The Book of Life,https://www.rogerebert.com/reviews/the-book-of-life-2014,Susan Wloszczyna,3.5,False,2014,0.095,0.756,0.149,0.9956,5214
Watchers of the Sky,https://www.rogerebert.com/reviews/watchers-of-the-sky-2014,Sheila O'Malley,4.0,False,2014,0.13,0.789,0.08,-0.9977,7927
The Overnighters,https://www.rogerebert.com/reviews/the-overnighters-2014,Godfrey Cheshire,3.5,False,2014,0.071,0.799,0.13,0.9965,5410
Gone Girl,https://www.rogerebert.com/reviews/gone-girl-2014,Matt Zoller Seitz,3.5,False,2014,0.098,0.797,0.105,0.7462,8394
Time Is Illmatic,https://www.rogerebert.com/reviews/time-is-illmatic-2014,Odie Henderson,3.5,False,2014,0.056,0.835,0.109,0.9968,6875
The Boxtrolls,https://www.rogerebert.com/reviews/the-boxtrolls-2014,Sheila O'Malley,3.5,False,2014,0.096,0.788,0.116,0.975,6721
Pride,https://www.rogerebert.com/reviews/pride-2014,Odie Henderson,3.5,False,2014,0.089,0.787,0.124,0.9887,6315
A Walk Among the Tombstones,https://www.rogerebert.com/reviews/a-walk-among-the-tombstones-2014,Glenn Kenny,3.5,False,2014,0.137,0.78,0.083,-0.9925,3746
Tracks,https://www.rogerebert.com/reviews/tracks-2014,Glenn Kenny,3.5,False,2014,0.044,0.847,0.109,0.9921,3757
"20,000 Days on Earth",https://www.rogerebert.com/reviews/20000-days-on-earth-2014,Simon Abrams,3.5,False,2014,0.056,0.845,0.098,0.9557,2775
Stray Dogs,https://www.rogerebert.com/mzs/stray-dogs-2014,Matt Zoller Seitz,3.5,False,2014,0.055,0.902,0.044,-0.3912,5024
The Skeleton Twins,https://www.rogerebert.com/reviews/the-skeleton-twins-2014,Christy Lemire,3.5,False,2014,0.077,0.742,0.18,0.998,4318
Last Days in Vietnam,https://www.rogerebert.com/reviews/last-days-in-vietnam-2014,Godfrey Cheshire,4.0,False,2014,0.117,0.771,0.111,-0.9538,5952
That Man from Rio,https://www.rogerebert.com/reviews/that-man-from-rio-1964,Matt Zoller Seitz,3.5,False,1964,0.06,0.809,0.13,0.9969,5226
Love Is Strange,https://www.rogerebert.com/reviews/love-is-strange-2014,Sheila O'Malley,4.0,False,2014,0.095,0.76,0.145,0.9951,5234
Abuse of Weakness,https://www.rogerebert.com/reviews/abuse-of-weakness-2014,Peter Sobczynski,4.0,False,2014,0.117,0.774,0.109,-0.9484,6754
Level Five,https://www.rogerebert.com/reviews/level-five-2014,Glenn Kenny,3.5,False,2014,0.075,0.804,0.121,0.9881,3728
The Trip to Italy,https://www.rogerebert.com/reviews/the-trip-to-italy-2014,Glenn Kenny,3.5,False,2014,0.073,0.739,0.187,0.9973,3227
The Dog,https://www.rogerebert.com/reviews/the-dog-2014,Matt Zoller Seitz,4.0,False,2014,0.059,0.795,0.146,0.9991,7424
Rich Hill,https://www.rogerebert.com/reviews/rich-hill-2014,Godfrey Cheshire,4.0,False,2014,0.092,0.781,0.127,0.9926,6436
Calvary,https://www.rogerebert.com/reviews/calvary-2014,Glenn Kenny,3.5,False,2014,0.14,0.772,0.088,-0.9872,4013
The Kill Team,https://www.rogerebert.com/reviews/the-kill-team-2014,Godfrey Cheshire,3.5,False,2014,0.177,0.755,0.067,-0.9995,7455
Boyhood,https://www.rogerebert.com/reviews/boyhood-2014,Matt Zoller Seitz,4.0,False,2014,0.061,0.83,0.109,0.9986,11033
Dawn of the Planet of the Apes,https://www.rogerebert.com/reviews/dawn-of-the-planet-of-the-apes-2014,Matt Zoller Seitz,3.5,False,2014,0.103,0.777,0.12,0.9718,7693
Land Ho!,https://www.rogerebert.com/reviews/land-ho-2014,Glenn Kenny,3.5,False,2014,0.03,0.854,0.116,0.9896,3526
Life Itself,https://www.rogerebert.com/reviews/life-itself-2014,Matt Zoller Seitz,3.5,False,2014,0.101,0.754,0.145,0.9988,10620
Snowpiercer,https://www.rogerebert.com/reviews/snowpiercer-2014,Peter Sobczynski,3.5,False,2014,0.088,0.774,0.139,0.9936,5143
Whitey: United States of America v. James J. Bulger,https://www.rogerebert.com/reviews/whitey-united-states-of-america-v-james-j-bulger-2014,Godfrey Cheshire,3.5,False,2014,0.168,0.716,0.117,-0.9974,6412
A Summer's Tale,https://www.rogerebert.com/reviews/a-summers-tale-2014,Glenn Kenny,3.5,False,2014,0.049,0.79,0.161,0.9979,3465
The Last Sentence,https://www.rogerebert.com/reviews/the-last-sentence-2014,Glenn Kenny,3.5,False,2014,0.063,0.832,0.104,0.9805,3485
How to Train Your Dragon 2,https://www.rogerebert.com/reviews/how-to-train-your-dragon-2-2014,Susan Wloszczyna,3.5,False,2014,0.085,0.796,0.12,0.9814,4520
Manuscripts Don't Burn,https://www.rogerebert.com/reviews/manuscripts-dont-burn-2014,Godfrey Cheshire,3.5,False,2014,0.164,0.755,0.081,-0.9991,7121
A Coffee in Berlin,https://www.rogerebert.com/reviews/a-coffee-in-berlin-2014,Sheila O'Malley,3.5,False,2014,0.082,0.785,0.133,0.9961,5296
Edge of Tomorrow,https://www.rogerebert.com/reviews/edge-of-tomorrow-2014,Matt Zoller Seitz,3.5,False,2014,0.102,0.773,0.125,0.9828,8017
Obvious Child,https://www.rogerebert.com/reviews/obvious-child-2014,Sheila O'Malley,3.5,False,2014,0.071,0.785,0.145,0.9982,5805
"2 Autumns, 3 Winters",https://www.rogerebert.com/reviews/2-autumns-3-winters-2014,Peter Sobczynski,3.5,False,2014,0.061,0.84,0.099,0.9907,5127
The Dance of Reality,https://www.rogerebert.com/reviews/the-dance-of-reality-2014,Peter Sobczynski,4.0,False,2014,0.079,0.83,0.091,0.9271,5721
Godzilla,https://www.rogerebert.com/reviews/godzilla-2014,Matt Zoller Seitz,3.5,False,2014,0.096,0.786,0.119,0.987,10370
Ida,https://www.rogerebert.com/reviews/ida-2014,Godfrey Cheshire,4.0,False,2014,0.064,0.84,0.096,0.9833,5805
Blue Ruin,https://www.rogerebert.com/reviews/blue-ruin-2014,Susan Wloszczyna,3.5,False,2014,0.121,0.786,0.092,-0.9876,5802
Locke,https://www.rogerebert.com/reviews/locke-2014,Glenn Kenny,3.5,False,2014,0.057,0.836,0.108,0.9902,4074
Joe,https://www.rogerebert.com/reviews/joe-2014,Peter Sobczynski,4.0,False,2014,0.095,0.774,0.131,0.9937,6858
Hateship Loveship,https://www.rogerebert.com/reviews/hateship-loveship-2014,Sheila O'Malley,4.0,False,2014,0.083,0.795,0.122,0.9948,6847
Under the Skin,https://www.rogerebert.com/reviews/under-the-skin-2014,Matt Zoller Seitz,4.0,False,2014,0.05,0.819,0.131,0.9993,9217
The Unknown Known,https://www.rogerebert.com/reviews/the-unknown-known-2014,Godfrey Cheshire,3.5,False,2014,0.111,0.776,0.112,-0.9294,7612
Captain America: The Winter Soldier,https://www.rogerebert.com/reviews/captain-america-the-winter-soldier-2014,Odie Henderson,3.5,False,2014,0.086,0.797,0.117,0.9869,5972
Nymphomaniac: Vol. I,https://www.rogerebert.com/reviews/nymphomaniac-vol-i-2014,Sheila O'Malley,3.5,False,2014,0.094,0.772,0.134,0.9974,9731
Le Week-End,https://www.rogerebert.com/reviews/le-week-end-2014,Susan Wloszczyna,3.5,False,2014,0.058,0.795,0.146,0.9988,6405
Ernest & Celestine,https://www.rogerebert.com/reviews/ernest-and-celestine-2012,Glenn Kenny,3.5,False,2012,0.016,0.826,0.158,0.997,2762
The Cold Lands,https://www.rogerebert.com/reviews/the-cold-lands-2014,Matt Zoller Seitz,3.5,False,2014,0.082,0.805,0.113,0.9907,6806
Veronica Mars,https://www.rogerebert.com/reviews/veronica-mars-2014,Matt Zoller Seitz,3.5,False,2014,0.096,0.797,0.108,0.949,6584
The Grand Budapest Hotel,https://www.rogerebert.com/reviews/the-grand-budapest-hotel-2014,Glenn Kenny,4.0,False,2014,0.078,0.808,0.114,0.9883,6124
Omar,https://www.rogerebert.com/reviews/omar-2013,Sheila O'Malley,3.5,False,2013,0.142,0.677,0.181,0.9947,6469
Child's Pose,https://www.rogerebert.com/reviews/childs-pose-2014,Sheila O'Malley,3.5,False,2014,0.105,0.729,0.166,0.9979,5922
Jimmy P.,https://www.rogerebert.com/reviews/jimmy-p-2014,Matt Zoller Seitz,3.5,False,2014,0.049,0.768,0.182,0.9994,5578
7 Boxes,https://www.rogerebert.com/reviews/7-boxes-2014,Sheila O'Malley,3.5,False,2014,0.147,0.749,0.104,-0.9923,4565
The Lego Movie,https://www.rogerebert.com/reviews/the-lego-movie-2014,Susan Wloszczyna,4.0,False,2014,0.065,0.779,0.156,0.998,5096
The Last of the Unjust,https://www.rogerebert.com/reviews/the-last-of-the-unjust-2013,Godfrey Cheshire,3.5,False,2013,0.138,0.735,0.127,-0.9004,5454
Afternoon of a Faun: Tanaquil Le Clercq,https://www.rogerebert.com/reviews/afternoon-of-a-faun-tanaquil-le-clercq-2014,Godfrey Cheshire,3.5,False,2014,0.055,0.778,0.167,0.9988,5193
Tim's Vermeer,https://www.rogerebert.com/reviews/tims-vermeer-2013,Glenn Kenny,3.5,False,2013,0.027,0.802,0.171,0.9989,4244
Stranger by the Lake,https://www.rogerebert.com/reviews/stranger-by-the-lake-2014,Michał Oleszczyk,4.0,False,2014,0.062,0.76,0.178,0.9993,6321
Gloria,https://www.rogerebert.com/reviews/gloria-2014,Susan Wloszczyna,4.0,False,2014,0.058,0.767,0.175,0.9986,4491
"Like Father, Like Son",https://www.rogerebert.com/reviews/like-father-like-son-2014,Glenn Kenny,3.5,False,2014,0.083,0.811,0.106,0.9512,3710
The Wolf of Wall Street,https://www.rogerebert.com/reviews/the-wolf-of-wall-street-2013,Matt Zoller Seitz,3.5,False,2013,0.099,0.795,0.106,0.7682,13087
The Invisible Woman,https://www.rogerebert.com/reviews/the-invisible-woman-2013,Godfrey Cheshire,3.5,False,2013,0.061,0.785,0.155,0.9984,5401
Dhoom: 3,https://www.rogerebert.com/reviews/dhoom-3-2013,Danny Bowes,3.5,False,2013,0.092,0.785,0.123,0.9801,4615
The Selfish Giant,https://www.rogerebert.com/reviews/the-selfish-giant-2013,Matt Zoller Seitz,3.5,False,2013,0.133,0.763,0.104,-0.9907,6575
The Past,https://www.rogerebert.com/reviews/the-past-2013,Godfrey Cheshire,4.0,False,2013,0.051,0.832,0.117,0.9971,6427
The New Rijksmuseum,https://www.rogerebert.com/reviews/the-new-rijksmuseum-2013,Steven Boone,4.0,False,2013,0.068,0.817,0.115,0.9866,4212
Her,https://www.rogerebert.com/reviews/her-2013,Glenn Kenny,3.5,False,2013,0.075,0.737,0.188,0.9987,4890
Paradise: Hope,https://www.rogerebert.com/reviews/paradise-hope-2013,Steven Boone,4.0,False,2013,0.1,0.762,0.138,0.989,4599
American Hustle,https://www.rogerebert.com/reviews/american-hustle-2013,Christy Lemire,4.0,False,2013,0.089,0.788,0.123,0.9823,5453
The Hobbit: The Desolation of Smaug,https://www.rogerebert.com/reviews/the-hobbit-the-desolation-of-smaug-2013,Sheila O'Malley,3.5,False,2013,0.091,0.761,0.149,0.9974,6099
The Punk Singer,https://www.rogerebert.com/reviews/the-punk-singer-2013,Marsha McCreadie,3.5,False,2013,0.095,0.811,0.094,0.689,5312
The Crash Reel,https://www.rogerebert.com/reviews/the-crash-reel-2012,Marsha McCreadie,4.0,False,2012,0.095,0.748,0.158,0.9973,5255
Inside Llewyn Davis,https://www.rogerebert.com/reviews/inside-llewyn-davis-2013,Glenn Kenny,4.0,False,2013,0.074,0.805,0.121,0.9932,5013
Narco Cultura,https://www.rogerebert.com/reviews/narco-cultura-2013,Steven Boone,4.0,False,2013,0.138,0.716,0.146,0.7465,5488
Philomena,https://www.rogerebert.com/reviews/philomena-2013,Susan Wloszczyna,3.5,False,2013,0.067,0.78,0.153,0.998,5668
Nebraska,https://www.rogerebert.com/reviews/nebraska-2013,Christy Lemire,3.5,False,2013,0.126,0.753,0.121,0.194,4828
The Best Man Holiday,https://www.rogerebert.com/reviews/the-best-man-holiday-2013,Odie Henderson,3.5,False,2013,0.074,0.744,0.183,0.9995,7513
The Great Beauty,https://www.rogerebert.com/reviews/the-great-beauty-2013,Simon Abrams,4.0,False,2013,0.094,0.689,0.218,0.9987,4005
At Berkeley,https://www.rogerebert.com/reviews/at-berkeley-2013,Matt Zoller Seitz,3.5,False,2013,0.078,0.839,0.083,0.425,6141
The Trials of Muhammad Ali,https://www.rogerebert.com/reviews/the-trials-of-muhammad-ali-2013,Peter Sobczynski,3.5,False,2013,0.061,0.871,0.068,0.7147,5124
The Motel Life,https://www.rogerebert.com/reviews/the-motel-life-2013,Sheila O'Malley,3.5,False,2013,0.119,0.729,0.152,0.9953,6922
The Broken Circle Breakdown,https://www.rogerebert.com/reviews/the-broken-circle-breakdown-2013,Joyce Kulhawik,3.5,False,2013,0.085,0.759,0.156,0.9954,4001
These Birds Walk,https://www.rogerebert.com/reviews/these-birds-walk-2013,Omer M. Mozaffar,4.0,False,2013,0.138,0.752,0.111,-0.9601,4345
Not Yet Begun to Fight,https://www.rogerebert.com/reviews/not-yet-begun-to-fight-2012,Omer M. Mozaffar,3.5,False,2012,0.109,0.743,0.149,0.9891,4200
All Is Lost,https://www.rogerebert.com/reviews/all-is-lost-2013,Ali Arikan,4.0,False,2013,0.058,0.806,0.135,0.9936,3598
12 Years a Slave,https://www.rogerebert.com/reviews/12-years-a-slave-2013,Susan Wloszczyna,3.5,False,2013,0.129,0.759,0.112,-0.9453,6496
American Promise,https://www.rogerebert.com/reviews/american-promise-2013,Godfrey Cheshire,4.0,False,2013,0.057,0.779,0.164,0.999,5670
Camille Claudel 1915,https://www.rogerebert.com/reviews/camille-claudel-1915-2013,Sheila O'Malley,4.0,False,2013,0.09,0.808,0.102,0.9532,7878
Broadway Idiot,https://www.rogerebert.com/reviews/broadway-idiot-2013,Odie Henderson,3.5,False,2013,0.079,0.825,0.096,0.9591,6197
Concussion,https://www.rogerebert.com/reviews/concussion-2013,Sheila O'Malley,3.5,False,2013,0.068,0.805,0.128,0.9983,7598
Gravity,https://www.rogerebert.com/reviews/gravity-2013,Matt Zoller Seitz,4.0,False,2013,0.068,0.813,0.119,0.9953,6612
Metallica Through the Never,https://www.rogerebert.com/reviews/metallica-through-the-never-2013,Sheila O'Malley,3.5,False,2013,0.103,0.808,0.09,-0.9336,7267
We Are What We Are,https://www.rogerebert.com/reviews/we-are-what-we-are-2013,Peter Sobczynski,3.5,False,2013,0.145,0.755,0.101,-0.9953,5179
Inequality for All,https://www.rogerebert.com/reviews/inequality-for-all-2013,Susan Wloszczyna,3.5,False,2013,0.078,0.79,0.132,0.9969,6347
Harry Dean Stanton: Partly Fiction,https://www.rogerebert.com/reviews/harry-dean-stanton-partly-fiction-2013,Sheila O'Malley,3.5,False,2013,0.066,0.822,0.112,0.9965,6610
You Will Be My Son,https://www.rogerebert.com/reviews/you-will-be-my-son-2013,Christy Lemire,3.5,False,2013,0.065,0.769,0.167,0.9981,4453
Shuddh Desi Romance,https://www.rogerebert.com/reviews/shuddh-desi-romance-2013,Danny Bowes,3.5,False,2013,0.054,0.694,0.252,0.9995,4190
I Am Breathing,https://www.rogerebert.com/reviews/i-am-breathing-2013,Scott Jordan Harris,3.5,False,2013,0.112,0.779,0.109,-0.8232,5389
Red Obsession,https://www.rogerebert.com/reviews/red-obsession-2013,Sheila O'Malley,3.5,False,2013,0.058,0.853,0.089,0.9692,4536
The World's End,https://www.rogerebert.com/reviews/the-worlds-end-2013,Matt Zoller Seitz,3.5,False,2013,0.1,0.749,0.151,0.9976,7149
Una noche,https://www.rogerebert.com/reviews/una-noche-2013,Sheila O'Malley,3.5,False,2013,0.074,0.817,0.108,0.9949,7004
Short Term 12,https://www.rogerebert.com/reviews/short-term-12-2013,Christy Lemire,3.5,False,2013,0.063,0.806,0.132,0.9911,3884
Cutie and the Boxer,https://www.rogerebert.com/reviews/cutie-and-the-boxer-2013,Marsha McCreadie,4.0,False,2013,0.051,0.752,0.197,0.9995,5264
Ain't Them Bodies Saints,https://www.rogerebert.com/reviews/aint-them-bodies-saints-2013,Christy Lemire,3.5,False,2013,0.07,0.803,0.128,0.9944,4960
Prince Avalanche,https://www.rogerebert.com/reviews/prince-avalanche-2013,Matt Zoller Seitz,3.5,False,2013,0.059,0.806,0.134,0.9986,6949
In a World...,https://www.rogerebert.com/reviews/in-a-world-2013,Odie Henderson,3.5,False,2013,0.078,0.779,0.143,0.9977,6620
Blood,https://www.rogerebert.com/reviews/blood-2012,Sheila O'Malley,3.5,False,2012,0.139,0.75,0.11,-0.9672,4819
Passion,https://www.rogerebert.com/reviews/passion-2013,Peter Sobczynski,4.0,False,2013,0.06,0.801,0.139,0.9946,4349
Drug War,https://www.rogerebert.com/reviews/drug-war-2012,Simon Abrams,3.5,False,2012,0.137,0.777,0.086,-0.9941,4563
The Attack,https://www.rogerebert.com/reviews/the-attack-2013,Marsha McCreadie,3.5,False,2013,0.129,0.725,0.146,0.9029,5534
The Act of Killing,https://www.rogerebert.com/reviews/the-act-of-killing-2013,Steven Boone,4.0,False,2013,0.177,0.692,0.131,-0.9975,6714
Fruitvale Station,https://www.rogerebert.com/reviews/fruitvale-station-2013,Steven Boone,4.0,False,2013,0.101,0.786,0.113,0.7935,6050
Pacific Rim,https://www.rogerebert.com/reviews/pacific-rim-2013,Matt Zoller Seitz,4.0,False,2013,0.075,0.842,0.083,0.3192,7612
A Hijacking,https://www.rogerebert.com/reviews/a-hijacking-2012,Olivia Collette,3.5,False,2012,0.136,0.785,0.079,-0.9941,4680
The Lone Ranger,https://www.rogerebert.com/reviews/the-lone-ranger-2013,Matt Zoller Seitz,3.5,False,2013,0.089,0.793,0.118,0.9894,7564
A Band Called Death,https://www.rogerebert.com/reviews/a-band-called-death-2013,Sheila O'Malley,3.5,False,2013,0.114,0.751,0.135,0.9624,6158
Museum Hours,https://www.rogerebert.com/reviews/museum-hours-2012,Kevin B. Lee,4.0,False,2012,0.033,0.792,0.175,0.9995,5960
20 Feet from Stardom,https://www.rogerebert.com/reviews/20-feet-from-stardom-2013,Susan Wloszczyna,4.0,False,2013,0.039,0.833,0.128,0.9984,6151
100 Bloody Acres,https://www.rogerebert.com/reviews/100-bloody-acres-2012,Matt Zoller Seitz,4.0,False,2012,0.094,0.768,0.137,0.9968,8232
Byzantium,https://www.rogerebert.com/reviews/byzantium-2013,Steven Boone,3.5,False,2013,0.131,0.741,0.128,-0.8531,6611
Monsters University,https://www.rogerebert.com/reviews/monsters-university-2013,Matt Zoller Seitz,4.0,False,2013,0.068,0.759,0.174,0.9995,8310
Much Ado About Nothing,https://www.rogerebert.com/reviews/much-ado-about-nothing-2013,Sheila O'Malley,4.0,False,2013,0.111,0.718,0.172,0.9984,7843
This Is the End,https://www.rogerebert.com/reviews/this-is-the-end-2013,Odie Henderson,3.5,False,2013,0.114,0.715,0.17,0.9961,5973
After Earth,https://www.rogerebert.com/reviews/after-earth-2013,Matt Zoller Seitz,3.5,False,2013,0.1,0.783,0.117,0.9819,7490
